energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
829.47,0.04,0.444,0.004,,1462.503,,633.045,E1,,,0.00276,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
845.05,0.04,0.00743,0.00013,,1478.09,,633.045,[E2],,,0.00699,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
895.33,0.08,0.00037,0.00005,,1685.30,,789.967,,,,,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
931.34,0.03,0.595,0.005,,1086.386,0.000000000704,155.044,E2,,,0.00573,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
939.57,0.06,0.000186,0.000017,,1729.55,,789.967,M1(+E2),0.8,LE,0.0117,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
979.35,0.13,0.00109,0.0002,,1457.41,,477.966,[E2],,,0.00518,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
984.1,0.5,0.000355,0.000022,,1462.503,,477.966,[M2],,,0.0291,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
999.38,0.15,0.00027,0.00005,,1965.00,,965.72,[E2],,,0.00497,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1017.68,0.05,0.01588,0.00025,,1807.60,,789.967,M1(+E2),0.6,LT,0.0100,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1052.11,0.2,0.00009,0.00003,,1685.30,,633.045,[M1],,,0.00990,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1071.28,0.19,0.00071,0.00013,,1704.31,,633.045,[E2],,,0.00433,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1086.4,,0.00255,0.0001,,,,,,,,,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1086.5,,,,,1086.386,,0.0,E0,,,,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1096.3,0.3,0.00041,0.00004,,1729.55,,633.045,M1(+E2),0.7,LE,0.0081,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1103.7,0.4,0.00038,,,,,,,,,,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1132.31,0.02,0.0908,0.0011,,1765.372,,633.045,(E2),,,0.00389,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1149.8,0.09,0.0169,0.0003,,1304.83,0.000000000704,155.044,[M1+E2],2.1,LE,0.0062,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1150.5,0.4,0.0162,0.0006,,1941.05,,789.967,[M1],,,0.00792,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1174.57,0.03,0.0193,0.0004,,1807.60,,633.045,M1(+E2),0.8,LE,0.0068,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1174.59,0.1,,,,1965.00,,789.967,,,,,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1191.83,0.1,0.01464,0.0002,,1824.93,,633.045,[E2],,,0.00353,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1209.8,0.03,0.00321,0.00013,,1842.86,,633.045,M1(+E2),0.7,LE,0.0064,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1251.64,0.2,0.0000074,0.0000023,,1729.55,,477.966,[E2],,,0.00322,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1302.31,0.13,0.006,0.0008,,1457.41,0.000000000704,155.044,[E2+M1],,,0.00584,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1304.8,0.2,0.0043,0.0014,,1304.83,,0.0,(E2),,,0.00298,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1307.64,0.15,0.0129,0.0019,,1462.503,0.000000000704,155.044,(E1),,,1.27E-3,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1308.03,0.06,0.0705,0.0008,,1941.05,,633.045,[M1],,,0.00578,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1323.04,0.07,0.01411,0.00021,,1478.09,0.000000000704,155.044,(E2),,,0.00291,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1329.1,,0.0032,0.0012,,1807.60,,477.966,[E2],,,0.00288,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1331.94,0.07,0.00177,0.00011,,1965.00,,633.045,M1(+E2),1.4,LE,0.0047,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1457.49,0.09,0.02,0.0003,,1457.41,,0.0,E2,,,0.00246,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1463,0.6,0.0009,0.0004,,1462.503,,0.0,[M2],,,0.01031,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1478,,,,,1478.09,,0.0,E0,,,,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1487.01,0.25,0.00028,0.00005,,1965.00,,477.966,[E2],,,0.00238,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1530.06,0.15,0.00059,0.00008,,1685.30,0.000000000704,155.044,,,,,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1549.26,0.09,0.0027,0.0006,,1704.31,0.000000000704,155.044,[E2],,,0.00223,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1574.52,0.12,0.00074,0.00008,,1729.55,0.000000000704,155.044,M1+E2,0.65,8,0.00330,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1610.4,0.05,0.1037,0.0011,,1765.372,0.000000000704,155.044,[E2],,,0.00210,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1652.42,0.08,0.00329,0.00008,,1807.60,0.000000000704,155.044,M1(+E2),0.9,LE,0.0031,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1669.89,0.06,0.011,0.00015,,1824.93,0.000000000704,155.044,[E2],,,0.00200,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1688.04,0.15,0.00034,0.00004,,1842.86,0.000000000704,155.044,M1+E2,1.1,9,0.00255,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1704,,,,,1704.31,,0.0,E0,,,,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1765,,,,,1765.372,,0.0,E0,,,,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1765.1,,0.00025,0.00005,,,,,,,,,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1785.95,0.12,0.0207,0.00025,,1941.05,0.000000000704,155.044,M1 E2,,,0.00292,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1802.05,0.05,0.0392,0.0005,,1957.13,0.000000000704,155.044,[M1+E2],,,0.00288,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1807.36,0.12,0.00093,0.00005,,1807.60,,0.0,[E2],,,0.00180,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1809.85,0.26,0.00042,0.00011,,1965.00,0.000000000704,155.044,M1+E2+E0,,,0.00285,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1825.2,,,,,1824.93,,0.0,E0,,,,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1843,0.4,0.000074,0.000013,,1842.86,,0.0,[E2],,,1.76E-3,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
1864.69,0.12,0.00529,0.00009,,2020.02,0.000000000704,155.044,E2 M1,,,0.00270,,75,113,Re,,0,,1-,17.005,,3,h,61218,10.8,B-,100,,2120.42,15,76,112,Os,1-Feb-2018,F.G. KONDEV and  S. JUUTINEN and  D.J. HARTLEY,2026-09-18
