energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
61.387,,3.06,0.09,,,,,,,,,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,IT,22.7,0.08,,,71,106,Lu,30-Aug-2019,F.G. KONDEV,2026-09-18
62.084,,3.87,0.11,,,,,,,,,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,IT,22.7,0.08,,,71,106,Lu,30-Aug-2019,F.G. KONDEV,2026-09-18
62.927,,0.81,0.03,,,,,,,,,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,IT,22.7,0.08,,,71,106,Lu,30-Aug-2019,F.G. KONDEV,2026-09-18
63.333,,19.068163669203216,0.3478383759484618,,,,,,,,,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
63.333,,0.9073911672637534,0.02333042927321979,,,,,,,,,,71,106,Lu,,0,,7/2+,6.6443,,9,d,574067.52,77.76,B-,100,,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
64.057,,1.1496646089231755,0.029209402078556573,,,,,,,,,,71,106,Lu,,0,,7/2+,6.6443,,9,d,574067.52,77.76,B-,100,,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
64.057,,24.159363368880474,0.43027492355679636,,,,,,,,,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
64.935,,0.24227344165942216,0.007706309595173322,,,,,,,,,,71,106,Lu,,0,,7/2+,6.6443,,9,d,574067.52,77.76,B-,100,,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18
64.935,,5.091199699677259,0.13309859968190527,,,,,,,,,,71,106,Lu,,970.1757,0.0024,23/2-,160.4,,3,d,13858560,25920,B-,77.3,0.08,496.8,8,72,105,Hf,30-Aug-2019,F.G. KONDEV,2026-09-18

