energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
362.2,0.4,0.0042,0.0004,,400.62,,38.53,[M1],,,0.389,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
368.3,0.6,0.0006,0.0002,,517.81,0.00000000008,150.05,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
375,0.7,0.0017,0.0004,,570.83,0.00000000002,195.82,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
403.4,0.3,0.00016,0.00014,,637.72,,234.52,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
406.2,0.3,0.0067,0.0004,,552.05,,145.93,[E1],,,0.01756,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
417.9,0.3,0.0048,0.0004,,517.81,0.00000000008,99.62,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
435,0.3,0.0024,0.0003,,630.72,0.00000000002,195.82,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
450.1,0.7,0.0032,0.0008,,552.05,,100.93,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
452.4,0.2,0.089,0.005,,552.05,0.00000000008,99.62,[M1],,,0.213,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
458.8,0.4,0.00058,0.00022,,497.3,,38.53,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
462.4,0.6,0.0008,0.0003,,570.83,0.00000000028,108.40,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
469.5,0.3,0.0028,0.0003,,570.83,,100.93,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
481.1,0.2,0.029,0.002,,517.81,0.0000000015,36.66,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
492.6,0.6,0.00022,0.00014,,517.81,,26.01,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
512.5,0.7,0.0005,0.0002,,552.05,,38.53,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
515.3,0.2,0.019,0.001,,552.05,0.0000000015,36.66,[M1],,,0.1505,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
517.9,0.2,0.015,0.001,,517.81,294,0.0,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
522.1,0.2,0.0018,0.0003,,630.72,0.00000000028,108.40,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
526.1,0.1,0.033,0.002,,552.05,,26.01,[M1],,,0.1424,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
529.7,0.3,0.0071,0.0007,,630.72,,100.93,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
531.2,0.3,0.004,0.0005,,630.72,0.00000000008,99.62,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
538.1,0.1,0.001,0.0000001,,,,,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
545.8,0.6,0.00046,0.00012,,780.2,,234.52,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
552,0.2,0.0056,0.0004,,552.05,294,0.0,[M1],,,0.1253,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
565.6,0.7,0.00019,0.00008,,602.3,0.0000000015,36.66,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
568.3,0.6,0.0013,0.0003,,714.2,,145.93,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
571,0.2,0.0032,0.0005,,570.83,294,0.0,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
591.4,0.7,0.0007,0.0002,,630.72,,38.53,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
594.6,0.3,0.0028,0.0006,,630.72,0.0000000015,36.66,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
601,0.3,0.0037,0.0009,,637.72,0.0000000015,36.66,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
603.5,0.5,0.0016,0.0004,,749.16,,145.93,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
629.9,0.7,0.00026,0.00008,,780.2,0.00000000008,150.05,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
637.1,0.7,0.0001,0.000000001,,637.72,294,0.0,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
646.3,0.3,0.0001,0.00004,,,,,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
649.5,0.2,0.0012,0.0003,,749.16,0.00000000008,99.62,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
653.5,0.4,0.00015,0.00004,,,,,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
668.1,0.4,0.00024,0.00007,,,,,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
674.3,0.4,0.00007,0.00004,,,,,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
680.4,0.6,0.00061,0.00015,,780.2,0.00000000016,99.85,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
698.4,0.4,0.00017,0.00005,,,,,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
747,,0.0001,,,,,,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
753.7,,0.0001,,,,,,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
768.4,0.5,0.00024,0.00007,,,,,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
780.6,0.6,0.00005,0.00001,,780.2,294,0.0,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
824.2,0.7,0.00004,0.00000000004,,824.2,294,0.0,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
14.5,,13.32939270552604,,,,,,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
83.227,,0.7713732787164996,0.1489284257895089,,,,,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
86.102,,1.26620695784061,0.24441034141218806,,,,,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
97.469,,0.4416809123050532,0.08549118622662928,,,,,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
98.682,,0.5847855278918904,0.1131687849298258,,,,,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18
100.209,,0.14310461558683724,0.027787041003551078,,,,,,,,,,89,136,Ac,,0,,(3/2-),9.920,,3,d,857088,259.2,A,100,,5935.1,14,87,134,Fr,15-Jan-2007,Ashok Jain and  Sukhjeet Singh and  Suresh Kumar and  Jagdish Tuli,2026-09-18

