energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
264.89,0.06,0.000009,0.00000041,,324.421,0.0000000672,59.54090,[M1+E2],,,1.0,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
267.58,0.05,0.0000263,0.0000008421217251680424,,267.566,67658049289525.25,0.0,E1+M2,0.490,15,1.11,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
270.63,0.15,0.00000064,0.0000002001023737990132,,,,,,,,,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
275.77,0.08,0.0000066,0.0000004054084360247083,,434.12,,158.500,[M1+E2],,,0.9,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
278.04,0.15,0.00000044,0.0000000044,,546.12,,267.566,[M1],,,1.44,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
291.3,0.2,0.0000031,0.00000030159741378201506,,324.421,0.000000004,33.19632,[E1],,,0.0433,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
292.77,0.06,0.0000142,0.0000005197730273879167,,368.615,,75.900,[E2],,,0.220,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
300.13,0.06,,,,359.92,0.0000000672,59.54090,,,,,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
304.21,0.2,0.00000101,0.00000021024274065945773,,434.12,,129.99,[E1],,,0.0393,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
309.1,0.3,0.0000014,0.000000014,,368.615,0.0000000672,59.54090,[E1],,,0.0380,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
316.8,0.2,0.00000005,0.0000000005,,316.8,67658049289525.25,0.0,,,,,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
322.52,0.03,0.0001518,0.000003541796719180817,,452.547,,129.99,(M1+E2),0.6,AP,0.75,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
322.52,0.03,,,,590.09,,267.566,,,,,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
332.35,0.03,0.000149,0.000003349641771891436,,332.382,67658049289525.25,0.0,E2,,,0.150,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
335.37,0.03,0.000496,0.00001116250867860805,,368.615,0.000000004,33.19632,M1+E2,0.46,17,0.74,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
337.7,0.2,0.00000429,0.0000002339666856627242,,370.931,0.000000004,33.19632,(E2),,,0.143,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
340.56,0.08,0.0000043,0.000000043,,,,,,,,,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
358.25,0.2,0.0000012,0.00000024029981273400943,,434.12,,75.900,[E1],,,0.0276,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
368.65,0.03,0.000217,0.000005450587124338074,,368.615,67658049289525.25,0.0,M1(+E2),0.31,LT,0.64,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
370.94,0.03,0.0000523,0.0000013090183344781693,,370.931,67658049289525.25,0.0,M1+E2,0.43,14,0.57,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
376.65,0.03,0.0001383,0.0000033034359385343013,,452.547,,75.900,(M1),,,0.627,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
383.81,0.03,0.0000282,0.0000007546681389856073,,459.694,,75.900,[M1+E2],,,0.35,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
389,0.3,0.00000049,0.0000000049,,,,,,,,,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
390.62,0.1,0.0000059,0.00000027637112729082245,,,,,,,,,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
398.64,0.15,0.000002,0.00000002,,666.20,,267.566,,,,0.056,,95,146,Am,,0,,5/2-,432.6,,6,Y,13651526176.6085,18934155.5847552,A,100,,5637.82,12,93,144,Np,15-Mar-2006,M. S. Basunia,2026-09-18
