energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
2746.9,0.1,0.47804,0.019413152757859813,,2746.96,,0.0,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
2987.6,0.3,0.008177,0.0037748059552777016,,2987.86,,0.0,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
511,,45.387558,,,,,,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
4.135,,6.01465615472048,0.32240705968753613,,,,,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
27.202,,16.5146567218394,0.6659028088054171,,,,,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
27.473,,30.753550692438363,1.231749505204307,,,,,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
31.093,,8.801130484860591,0.3651611759901609,,,,,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
31.359,,10.71097580007534,0.44221701202559316,,,,,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18
31.698,,1.9098453152147483,0.09063923605910945,,,,,,,,,,53,71,I,,0,,2-,4.1760,,3,d,360806.4,25.92,EC+B+,100,,3159.6,27,52,72,Te,1-Apr-2008,J. KATAKURA and  Z.D. WU,2026-09-18

