energy,unc_en,intensity,unc_i,start_level_hl,start_level_energy,end_level_hl,end_level_energy,multipolarity,mixing_ratio,unc_mr,conversion_coeff,unc_cc,p_z,p_n,p_symbol,p_energy_shift,p_energy,unc_pe,jp,half_life,operator_hl,unc_hl,unit_hl,half_life_sec,unc_hls,decay,decay_%,unc_d,q,unc_q,d_z,d_n,d_symbol,ensdf_publication_cut-off,ensdf_authors,Extraction_date
201.67,0.025,0.0394,0.0009,,201.619,2330640,0.0,E1,,,0.0946,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
202.9,0.2,0.0048,0.0019,,365.96,,163.32,[E1],,,0.0932,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
209.2,0.03,0.0142,0.0009,,279.719,,70.526,[E1],,,0.0868,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
212.32,0.02,0.152,0.003,,212.346,2330640,0.0,E1,,,0.0839,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
214.01,0.04,0.0357,0.001,,300.483,0.0000000365,86.482,[M1+E2],0.4,AP,2.1,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
219.8,,,,,306.09,0.0000000365,86.482,[E1],,,0.0774,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
222.6,0.2,0.002,0.001,,279.719,,57.112,[E1],,,0.075,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
229.94,0.05,0.011,0.003,,300.483,,70.526,[E1],,,0.0697,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
237.884,0.024,0.0572,0.0009,,237.904,2330640,0.0,[E1],,,0.0645,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
248.93,0.1,0.005,0.0014,,306.09,,57.112,[M1+E2],,,0.93,,93,144,Np,,0,,5/2+,2.144E+6,,7,Y,67658049289525.25,220898481822.144,A,100,,4957.3,7,91,142,Pa,8-Oct-2020,B. Singh and  J. K. Tuli and  E. Browne,2026-09-18
